timestamp,value
2020-08-22,84
2020-08-23,43
2020-08-24,49
2020-08-25,47
2020-08-26,47
2020-08-27,37
2020-08-28,21
2020-08-29,37
2020-08-30,27
2020-08-31,30
2020-09-01,32
2020-09-02,23
2020-09-03,33
2020-09-04,41
2020-09-05,41
2020-09-06,49
2020-09-07,37
2020-09-08,49
2020-09-09,43
2020-09-10,44
2020-09-11,30
2020-09-12,32
2020-09-13,28
2020-09-14,27
2020-09-15,31
2020-09-16,37
2020-09-17,35
2020-09-18,30
2020-09-19,31
2020-09-20,33
2020-09-21,37
2020-09-22,45
2020-09-23,64
2020-09-24,46
2020-09-25,61
2020-09-26,37
2020-09-27,33
2020-09-28,36
2020-09-29,23
2020-09-30,29
2020-10-01,32
2020-10-02,26
2020-10-03,26
2020-10-04,28
2020-10-05,30
2020-10-06,41
2020-10-07,44
2020-10-08,31
2020-10-09,44
2020-10-10,37
2020-10-11,24
2020-10-12,23
2020-10-13,35
2020-10-14,41
2020-10-15,42
2020-10-16,31
2020-10-17,38
2020-10-18,36
2020-10-19,17
2020-10-20,9
2020-10-21,31
2020-10-22,39
2020-10-23,38
2020-10-24,20
2020-10-25,23
2020-10-26,19
2020-10-27,18
2020-10-28,10
2020-10-29,27
2020-10-30,21
2020-10-31,31
2020-11-01,27
2020-11-02,31
2020-11-03,30
2020-11-04,38
2020-11-05,44
2020-11-06,44
2020-11-07,44
2020-11-08,41
2020-11-09,29
2020-11-10,31
2020-11-11,20
2020-11-12,31
2020-11-13,31
2020-11-14,28
2020-11-15,31
2020-11-16,33
2020-11-17,30
2020-11-18,33
2020-11-19,34
2020-11-20,39
2020-11-21,19
2020-11-22,26
2020-11-23,25
2020-11-24,28
2020-11-25,24
2020-11-26,25
2020-11-27,19
2020-11-28,28
2020-11-29,23
2020-11-30,23
2020-12-01,25
2020-12-02,28
2020-12-03,22
2020-12-04,19
2020-12-05,28
2020-12-06,28
2020-12-07,31
2020-12-08,29
2020-12-09,19
2020-12-10,20
2020-12-11,37
2020-12-12,37
2020-12-13,20
2020-12-14,25
2020-12-15,29
2020-12-16,22
2020-12-17,22
2020-12-18,26
2020-12-19,22
2020-12-20,20
2020-12-21,19
2020-12-22,16
2020-12-23,29
2020-12-24,27
2020-12-25,20
2020-12-26,22
2020-12-27,30
2020-12-28,30
2020-12-29,30
2020-12-30,30
2020-12-31,25
2021-01-01,26
2021-01-02,19
2021-01-03,15
2021-01-04,15
2021-01-05,20
2021-01-06,28
2021-01-07,30
2021-01-08,24
2021-01-09,26
2021-01-10,25
2021-01-11,26
2021-01-12,19
2021-01-13,25
2021-01-14,28
2021-01-15,29
2021-01-16,22
2021-01-17,18
2021-01-18,22
2021-01-19,31
2021-01-20,31
2021-01-21,30
2021-01-22,30
2021-01-23,32
2021-01-24,29
2021-01-25,21
2021-01-26,27
2021-01-27,32
2021-01-28,32
2021-01-29,31
2021-01-30,34
2021-01-31,29
2021-02-01,35
2021-02-02,37
2021-02-03,35
2021-02-04,36
2021-02-05,31
2021-02-06,37
2021-02-07,34
2021-02-08,32
2021-02-09,31
2021-02-10,35
2021-02-11,40
2021-02-12,33
2021-02-13,31
2021-02-14,35
2021-02-15,32
2021-02-16,30
2021-02-17,36
2021-02-18,31
2021-02-19,39
2021-02-20,40
2021-02-21,45
2021-02-22,41
2021-02-23,38
2021-02-24,46
2021-02-25,38
2021-02-26,37
2021-02-27,34
2021-02-28,25
2021-03-01,35
2021-03-02,35
2021-03-03,39
2021-03-04,34
2021-03-05,36
2021-03-06,37
2021-03-07,40
2021-03-08,36
2021-03-09,48
2021-03-10,61
2021-03-11,39
2021-03-12,42
2021-03-13,41
2021-03-14,41
2021-03-15,41
2021-03-16,32
2021-03-17,40
2021-03-18,34
2021-03-19,40
2021-03-20,43
2021-03-21,45
2021-03-22,48
2021-03-23,41
2021-03-24,39
2021-03-25,42
2021-03-26,33
2021-03-27,43
2021-03-28,34
2021-03-29,38
2021-03-30,49
2021-03-31,39
2021-04-01,33
2021-04-02,40
2021-04-03,42
2021-04-04,50
2021-04-05,50
2021-04-06,71
2021-04-07,50
2021-04-08,48
2021-04-09,44
2021-04-10,44
2021-04-11,43
2021-04-12,24
2021-04-13,44
2021-04-14,45
2021-04-15,29
2021-04-16,24
2021-04-17,24
2021-04-18,36
2021-04-19,44
2021-04-20,42
2021-04-21,38
2021-04-22,39
2021-04-23,49
2021-04-24,47
2021-04-25,40
2021-04-26,44
2021-04-27,64
2021-04-28,42
2021-04-29,28
2021-04-30,38
2021-05-01,44
2021-05-02,50
2021-05-03,30
2021-05-04,35
2021-05-05,23
2021-05-06,34
2021-05-07,32
2021-05-08,35
2021-05-09,28
2021-05-10,40
2021-05-11,33
2021-05-12,34
2021-05-13,38
2021-05-14,44
2021-05-15,61
2021-05-16,64
2021-05-17,74
2021-05-18,50
2021-05-19,84
2021-05-20,77
2021-05-21,90
2021-05-22,54
2021-05-23,47
2021-05-24,20
2021-05-25,77
2021-05-26,44
2021-05-27,40
2021-05-28,26
2021-05-29,22
2021-05-30,20
2021-05-31,44
2021-06-01,50
2021-06-02,27
2021-06-03,33
2021-06-04,74
2021-06-05,49
2021-06-06,49
2021-06-07,43
2021-06-08,34
2021-06-09,38
2021-06-10,34
2021-06-11,29
2021-06-12,37
2021-06-13,51
2021-06-14,36
2021-06-15,35
2021-06-16,42
2021-06-17,51
2021-06-18,58
2021-06-19,38
2021-06-20,43
2021-06-21,36
2021-06-22,31
2021-06-23,46
2021-06-24,43
2021-06-25,50
2021-06-26,44
2021-06-27,40
2021-06-28,48
2021-06-29,45
2021-06-30,40
2021-07-01,29
2021-07-02,32
2021-07-03,31
2021-07-04,47
2021-07-05,51
2021-07-06,44
2021-07-07,50
2021-07-08,23
2021-07-09,32
2021-07-10,44
2021-07-11,32
2021-07-12,38
2021-07-13,31
2021-07-14,43
2021-07-15,47
2021-07-16,39
2021-07-17,35
2021-07-18,26
2021-07-19,39
2021-07-20,64
2021-07-21,42
2021-07-22,36
2021-07-23,43
2021-07-24,44
2021-07-25,51
2021-07-26,61
2021-07-27,61
2021-07-28,84
2021-07-29,44
2021-07-30,38
2021-07-31,40
2021-08-01,43
2021-08-02,29
2021-08-03,42
2021-08-04,44
2021-08-05,64
2021-08-06,61
2021-08-07,64
2021-08-08,49
2021-08-09,50
2021-08-10,33
2021-08-11,35
2021-08-12,39
2021-08-13,45
2021-08-14,36
2021-08-15,36
2021-08-16,29
2021-08-17,26
2021-08-18,13
2021-08-19,31
2021-08-20,37
2021-08-21,50
2021-08-22,38
2021-08-23,48
2021-08-24,104
2021-08-25,74
2021-08-26,49
2021-08-27,58
2021-08-28,44
2021-08-29,44
2021-08-30,33
2021-08-31,30
2021-09-01,24
2021-09-02,36
2021-09-03,25
2021-09-04,44
2021-09-05,30
2021-09-06,41
2021-09-07,49
2021-09-08,31
2021-09-09,37
2021-09-10,36
2021-09-11,43
2021-09-12,45
2021-09-13,43
2021-09-14,45
2021-09-15,31
2021-09-16,31
2021-09-17,37
2021-09-18,49
2021-09-19,38
2021-09-20,43
2021-09-21,35
2021-09-22,26
2021-09-23,31
2021-09-24,36
2021-09-25,36
2021-09-26,40
2021-09-27,47
2021-09-28,37
2021-09-29,34
2021-09-30,27
2021-10-01,30
2021-10-02,42
2021-10-03,28
2021-10-04,31
2021-10-05,40
2021-10-06,31
2021-10-07,25
2021-10-08,29
2021-10-09,33
2021-10-10,31
2021-10-11,31
2021-10-12,31
2021-10-13,31
2021-10-14,27
2021-10-15,28
2021-10-16,28
2021-10-17,29
2021-10-18,37
2021-10-19,44
2021-10-20,46
2021-10-21,37
2021-10-22,18
2021-10-23,24
2021-10-24,21
2021-10-25,35
2021-10-26,19
2021-10-27,10
2021-10-28,28
2021-10-29,26
2021-10-30,17
2021-10-31,29
2021-11-01,31
2021-11-02,29
2021-11-03,29
2021-11-04,29
2021-11-05,30
2021-11-06,31
2021-11-07,32
2021-11-08,34
2021-11-09,42
2021-11-10,34
2021-11-11,47
2021-11-12,31
2021-11-13,26
2021-11-14,16
2021-11-15,28
2021-11-16,17
2021-11-17,40
2021-11-18,27
2021-11-19,22
2021-11-20,23
2021-11-21,22
2021-11-22,29
2021-11-23,30
2021-11-24,20
2021-11-25,26
2021-11-26,28
2021-11-27,27
2021-11-28,27
2021-11-29,25
2021-11-30,22
2021-12-01,23
2021-12-02,29
2021-12-03,24
2021-12-04,32
2021-12-05,32
2021-12-06,27
2021-12-07,22
2021-12-08,26
2021-12-09,20
2021-12-10,19
2021-12-11,30
2021-12-12,29
2021-12-13,27
2021-12-14,22
2021-12-15,26
2021-12-16,31
2021-12-17,25
2021-12-18,22
2021-12-19,31
2021-12-20,24
2021-12-21,20
2021-12-22,28
2021-12-23,24
2021-12-24,32
2021-12-25,29
2021-12-26,26
2021-12-27,25
2021-12-28,29
2021-12-29,23
2021-12-30,14
2021-12-31,26
2022-01-01,25
2022-01-02,31
2022-01-03,31
2022-01-04,24
2022-01-05,32
2022-01-06,22
2022-01-07,29
2022-01-08,30
2022-01-09,33
2022-01-10,31
2022-01-11,30
2022-01-12,28
2022-01-13,24
2022-01-14,31
2022-01-15,31
2022-01-16,32
2022-01-17,31
2022-01-18,29
2022-01-19,30
2022-01-20,33
2022-01-21,34
2022-01-22,26
2022-01-23,29
2022-01-24,28
2022-01-25,34
2022-01-26,32
2022-01-27,31
2022-01-28,31
2022-01-29,36
2022-01-30,32
2022-01-31,33
2022-02-01,39
2022-02-02,30
2022-02-03,30
2022-02-04,31
2022-02-05,31
2022-02-06,38
2022-02-07,34
2022-02-08,30
2022-02-09,39
2022-02-10,36
2022-02-11,42
2022-02-12,30
2022-02-13,32
2022-02-14,35
2022-02-15,29
2022-02-16,42
2022-02-17,33
2022-02-18,32
2022-02-19,35
2022-02-20,34
2022-02-21,40
2022-02-22,28
2022-02-23,26
2022-02-24,26
2022-02-25,31
2022-02-26,37
2022-02-27,42
2022-02-28,39
2022-03-01,40
2022-03-02,42
2022-03-03,37
2022-03-04,34
2022-03-05,45
2022-03-06,41
2022-03-07,34
2022-03-08,37
2022-03-09,32
2022-03-10,35
2022-03-11,43
2022-03-12,39
2022-03-13,39
2022-03-14,44
2022-03-15,41
2022-03-16,48
2022-03-17,45
2022-03-18,47
2022-03-19,34
2022-03-20,38
2022-03-21,46
2022-03-22,36
2022-03-23,35
2022-03-24,41
2022-03-25,28
2022-03-26,30
2022-03-27,33
2022-03-28,35
2022-03-29,38
2022-03-30,44
2022-03-31,42
2022-04-01,35
2022-04-02,41
2022-04-03,38
2022-04-04,36
2022-04-05,39
2022-04-06,34
2022-04-07,35
2022-04-08,34
2022-04-09,29
2022-04-10,40
2022-04-11,36
2022-04-12,48
2022-04-13,42
2022-04-14,44
2022-04-15,48
2022-04-16,42
2022-04-17,32
2022-04-18,28
2022-04-19,31
2022-04-20,41
2022-04-21,34
2022-04-22,45
2022-04-23,50
2022-04-24,50
2022-04-25,44
2022-04-26,31
2022-04-27,31
2022-04-28,44
2022-04-29,47
2022-04-30,51
2022-05-01,31
2022-05-02,41
2022-05-03,43
2022-05-04,29
2022-05-05,46
2022-05-06,38
2022-05-07,40
2022-05-08,48
2022-05-09,61
2022-05-10,49
2022-05-11,50
2022-05-12,45
2022-05-13,33
2022-05-14,39
2022-05-15,50
2022-05-16,44
2022-05-17,36
2022-05-18,31
2022-05-19,44
2022-05-20,33
2022-05-21,42
2022-05-22,35
2022-05-23,31
2022-05-24,36
2022-05-25,33
2022-05-26,34
2022-05-27,42
2022-05-28,32
2022-05-29,58
2022-05-30,48
2022-05-31,45
2022-06-01,45
2022-06-02,32
2022-06-03,54
2022-06-04,45
2022-06-05,49
2022-06-06,51
2022-06-07,36
2022-06-08,45
2022-06-09,38
2022-06-10,41
2022-06-11,47
2022-06-12,42
2022-06-13,49
2022-06-14,45
2022-06-15,93
2022-06-16,47
2022-06-17,50
2022-06-18,36
2022-06-19,43
2022-06-20,43
2022-06-21,90
2022-06-22,108
2022-06-23,46
2022-06-24,64
2022-06-25,46
2022-06-26,44
2022-06-27,46
2022-06-28,45
2022-06-29,64
2022-06-30,87
2022-07-01,67
2022-07-02,51
2022-07-03,43
2022-07-04,50
2022-07-05,44
2022-07-06,42
2022-07-07,20
2022-07-11,64
2022-07-12,50
2022-07-13,47
2022-07-14,42
2022-07-15,50
2022-07-16,50
2022-07-17,35
2022-07-18,38
2022-07-19,50
2022-07-20,49
2022-07-21,42
2022-07-22,49
2022-07-23,51
2022-07-24,49
2022-07-25,41
2022-07-26,47
2022-07-27,38
2022-07-28,40
2022-07-29,43
2022-07-30,35
2022-07-31,28
2022-08-01,40
2022-08-02,38
2022-08-03,67
2022-08-04,42
2022-08-05,45
2022-08-06,34
2022-08-07,37
2022-08-08,33
2022-08-09,23
2022-08-10,32
2022-08-11,38
2022-08-12,33
2022-08-13,44
2022-08-14,41
2022-08-15,0
2022-08-16,47
2022-08-17,46
2022-08-18,50
2022-08-19,50
2022-08-20,46
2022-08-21,38
2022-08-22,40
2022-08-23,39
2022-08-24,45
2022-08-25,84
2022-08-26,44
2022-08-27,34
2022-08-28,48
2022-08-29,40
2022-08-30,34
2022-08-31,34
2022-09-01,39
2022-09-02,43
2022-09-06,24
2022-09-03,45
2022-09-05,25
2022-09-04,30
2022-09-07,22
2022-09-08,29
2022-09-09,35
2022-09-10,36
2022-09-11,19
2022-09-12,34
2022-09-13,29
2022-09-14,37
2022-09-15,34
2022-09-16,47
2022-09-17,47
2022-09-18,44
2022-09-19,32
2022-09-20,44
2022-09-21,48
2022-09-22,27
2022-09-23,31
2022-09-24,36
2022-09-25,31
2022-09-26,31
2022-09-27,22
2022-09-28,14
2022-09-29,25
2022-09-30,23
2022-10-01,25
2022-10-02,20
2022-10-03,25
2022-10-04,24
2022-10-05,38
2022-10-06,38
2022-10-07,21
2022-10-08,30
2022-10-09,36
2022-10-10,42
2022-10-11,42
2022-10-12,36
2022-10-13,28
2022-10-14,34
2022-10-15,35
2022-10-16,30
2022-10-17,28
2022-10-18,18
2022-10-19,17
2022-10-20,35
2022-10-21,42
2022-10-22,44
2022-10-23,44
2022-10-24,36
2022-10-25,44
2022-10-26,24
2022-10-27,29
2022-10-28,26
2022-10-29,32
2022-10-30,33
2022-10-31,14
2022-11-01,19
2022-11-02,26
2022-11-03,30
2022-11-04,38
2022-11-05,31
2022-11-06,31
2022-11-07,38
2022-11-08,24
2022-11-09,33
2022-11-10,29
2022-11-11,23
2022-11-12,18
2022-11-13,25
2022-11-14,33
2022-11-15,23
2022-11-16,22
2022-11-17,23
2022-11-18,21
2022-11-19,21
2022-11-20,23
2022-11-21,26
2022-11-22,23
2022-11-23,22
2022-11-24,22
2022-11-25,25
2022-11-26,21
2022-11-27,20
2022-11-28,20
2022-11-29,21
2022-11-30,19
2022-12-01,17
2022-12-02,28
2022-12-03,28
2022-12-04,22
2022-12-05,25
2022-12-06,18
2022-12-07,10
2022-12-08,19
2022-12-09,26
2022-12-10,19
2022-12-11,23
2022-12-12,24
2022-12-13,26
2022-12-14,33
2022-12-15,33
2022-12-16,18
2022-12-17,24
2022-12-18,19
2022-12-19,17
2022-12-20,20
2022-12-21,21
2022-12-22,26
2022-12-23,25
2022-12-24,27
2022-12-25,27
2022-12-26,26
2022-12-27,19
2022-12-28,31
2022-12-29,28
2022-12-30,31
2022-12-31,22
2023-01-01,22
2023-01-02,10
2023-01-03,19
2023-01-04,20
2023-01-05,31
2023-01-06,24
2023-01-07,23
2023-01-08,25
2023-01-09,26
2023-01-10,12
2023-01-11,27
2023-01-12,23
2023-01-13,28
2023-01-14,32
2023-01-15,31
2023-01-16,17
2023-01-17,24
2023-01-18,19
2023-01-19,30
2023-01-20,19
2023-01-21,24
2023-01-22,18
2023-01-23,25
2023-01-24,24
2023-01-25,27
2023-01-26,23
2023-01-27,28
2023-01-28,32
2023-01-29,26
2023-01-30,25
2023-01-31,31
2023-02-01,31
2023-02-02,33
2023-02-03,34
2023-02-04,30
2023-02-05,35
2023-02-06,29
2023-02-07,34
2023-02-08,27
2023-02-09,34
2023-02-10,32
2023-02-11,33
2023-02-12,33
2023-02-13,37
2023-02-14,35
2023-02-15,42
2023-02-16,28
2023-02-17,31
2023-02-18,31
2023-02-19,41
2023-02-20,32
2023-02-21,38
2023-02-22,26
2023-02-23,36
2023-02-24,33
2023-02-25,31
2023-02-26,37
2023-02-27,29
2023-02-28,31
2023-03-01,43
2023-03-02,39
2023-03-03,31
2023-03-04,37
2023-03-05,40
2023-03-06,38
2023-03-07,40
2023-03-08,37
2023-03-09,35
2023-03-10,31
2023-03-11,32
2023-03-12,31
2023-03-13,30
2023-03-14,35
2023-03-15,39
2023-03-16,43
2023-03-17,34
2023-03-18,38
2023-03-19,34
2023-03-20,39
2023-03-21,42
2023-03-22,41
2023-03-23,30
2023-03-24,33
2023-03-25,43
2023-03-26,45
2023-03-27,39
2023-03-28,43
2023-03-29,44
2023-03-30,41
2023-03-31,36
2023-04-01,42
2023-04-02,43
2023-04-03,44
2023-04-04,45
2023-04-05,34
2023-04-06,32
2023-04-07,42
2023-04-08,44
2023-04-09,46
2023-04-10,49
2023-04-11,48
2023-04-12,51
2023-04-13,90
2023-04-14,50
2023-04-15,48
2023-04-16,44
2023-04-17,33
2023-04-18,37
2023-04-19,50
2023-04-20,48
2023-04-21,50
2023-04-22,38
2023-04-23,33
2023-04-24,34
2023-04-25,46
2023-04-26,46
2023-04-27,50
2023-04-28,37
2023-04-29,31
2023-04-30,32
2023-05-01,25
2023-05-02,27
2023-05-03,25
2023-05-04,30
2023-05-05,41
2023-05-06,44
2023-05-07,34
2023-05-08,44
2023-05-09,48
2023-05-10,40
2023-05-11,50
2023-05-12,108
2023-05-13,39
2023-05-14,44
2023-05-15,48
2023-05-16,50
2023-05-17,44
2023-05-18,47
2023-05-19,34
2023-05-20,34
2023-05-21,40
2023-05-22,46
2023-05-23,48
2023-05-24,49
2023-05-25,38
2023-05-26,44
2023-05-27,47
2023-05-28,47
2023-05-29,50
2023-05-30,50
2023-05-31,48
2023-06-01,50
2023-06-02,50
2023-06-03,47
2023-06-04,44
2023-06-05,40
2023-06-06,50
2023-06-07,44
2023-06-08,33
2023-06-09,29
2023-06-10,49
2023-06-11,50
2023-06-12,31
2023-06-13,42
2023-06-14,48
2023-06-15,50
2023-06-16,44
2023-06-17,36
2023-06-18,61
2023-06-19,50
2023-06-20,46
2023-06-21,43
2023-06-22,27
2023-06-23,29
2023-06-24,31
2023-06-25,47
2023-06-26,44
2023-06-27,30
2023-06-28,45
2023-06-29,136
2023-06-30,42
2023-07-01,38
2023-07-02,33
2023-07-03,35
2023-07-04,39
2023-07-05,45
2023-07-06,50
2023-07-07,41
2023-07-08,54
2023-07-09,44
2023-07-10,44
2023-07-11,48
2023-07-12,71
2023-07-13,50
2023-07-14,49
2023-07-15,46
2023-07-16,45
2023-07-17,49
2023-07-18,50
2023-07-19,50
2023-07-20,50
2023-07-21,44
2023-07-22,38
2023-07-23,71
2023-07-24,49
2023-07-25,77
2023-07-26,49
2023-07-27,49
2023-07-28,50
2023-07-29,39
2023-07-30,30
2023-07-31,34
2023-08-01,33
2023-08-02,47
2023-08-03,61
2023-08-04,67
2023-08-05,44
2023-08-06,41
2023-08-07,37
2023-08-08,35
2023-08-09,47
2023-08-10,46
2023-08-11,48
2023-08-12,42
2023-08-13,37
2023-08-14,31
2023-08-15,37
2023-08-16,31
2023-08-17,41
2023-08-18,41
2023-08-19,44
2023-08-20,67
2023-08-21,50
2023-08-22,34
2023-08-23,31
2023-08-24,43
2023-08-25,40
2023-08-26,33
2023-08-27,36
2023-08-28,34
2023-08-29,46
2023-08-30,25
2023-08-31,30
2023-09-01,35
2023-09-02,49
2023-09-03,40
2023-09-04,40
2023-09-05,54
2023-09-06,50
2023-09-07,41
2023-09-08,38
2023-09-09,31
2023-09-10,24
2023-09-11,36
2023-09-12,40
2023-09-13,33
2023-09-14,28
2023-09-15,33
2023-09-16,41
2023-09-17,31
2023-09-18,30
2023-09-19,31
2023-09-20,42
2023-09-21,41
2023-09-22,44
2023-09-23,25
2023-09-24,19
2023-09-25,21
2023-09-26,19
2023-09-27,32
2023-09-28,31
2023-09-29,41
2023-09-30,28
2023-10-01,32
2023-10-02,43
2023-10-03,42
2023-10-04,45
2023-10-05,46
2023-10-06,24
2023-10-07,23
2023-10-08,31
2023-10-09,28
2023-10-10,33
2023-10-11,42
2023-10-12,33
2023-10-13,20
2023-10-14,20
2023-10-15,25
2023-10-16,18
2023-10-17,26
2023-10-18,25
2023-10-19,35
2023-10-20,27
2023-10-21,25
2023-10-22,28
2023-10-23,25
2023-10-24,36
2023-10-25,43
2023-10-26,39
2023-10-27,31
2023-10-28,22
2023-10-29,10
2023-10-30,22
2023-10-31,28
2023-11-01,24
2023-11-02,30
2023-11-03,41
2023-11-04,40
2023-11-05,39
2023-11-06,42
2023-11-07,34
2023-11-08,28
2023-11-09,23
2023-11-10,31
2023-11-11,23
2023-11-12,26
2023-11-13,32
2023-11-14,25
2023-11-15,32
2023-11-16,36
2023-11-17,28
2023-11-18,31
2023-11-19,31
2023-11-20,26
2023-11-21,24
2023-11-22,19
2023-11-23,23
2023-11-24,33
2023-11-25,32
2023-11-26,23
2023-11-27,28
2023-11-28,28
2023-11-29,24
2023-11-30,35
2023-12-01,23
2023-12-02,28
2023-12-03,27
2023-12-04,23
2023-12-05,25
2023-12-06,28
2023-12-07,22
2023-12-08,31
2023-12-09,30
2023-12-10,23
2023-12-11,27
2023-12-12,26
2023-12-13,26
2023-12-14,21
2023-12-15,19
2023-12-16,35
2023-12-17,33
2023-12-18,26
2023-12-19,29
2023-12-20,18
2023-12-21,14
2023-12-22,8
2023-12-23,23
2023-12-24,23
2023-12-25,30
2023-12-26,31
2023-12-27,26
2023-12-28,23
2023-12-29,21
2023-12-30,21
2023-12-31,20
2024-01-01,24
2024-01-02,24
2024-01-03,21
2024-01-04,33
2024-01-05,26
2024-01-06,22
2024-01-07,18
2024-01-08,24
2024-01-09,28
2024-01-10,25
2024-01-11,24
2024-01-12,28
2024-01-13,24
2024-01-14,26
2024-01-15,21
2024-01-16,31
2024-01-17,29
2024-01-18,31
2024-01-19,28
2024-01-20,29
2024-01-21,30
2024-01-22,26
2024-01-23,18
2024-01-24,14
2024-01-25,18
2024-01-26,27
2024-01-27,13
2024-01-28,24
2024-01-29,24
2024-01-30,24
2024-01-31,24
2024-02-01,24
2024-02-02,19
2024-02-03,23
2024-02-04,32
2024-02-05,27
2024-02-06,39
2024-02-07,32
2024-02-08,24
2024-02-09,37
2024-02-10,32
2024-02-11,24
2024-02-12,25
2024-02-13,29
2024-02-14,31
2024-02-15,31
2024-02-16,31
2024-02-17,34
2024-02-18,35
2024-02-19,33
2024-02-20,39
2024-02-21,42
2024-02-22,20
2024-02-23,37
2024-02-24,33
2024-02-25,32
2024-02-26,41
2024-02-27,36
2024-02-28,27
2024-02-29,31
2024-03-01,36
2024-03-02,27
2024-03-03,37
2024-03-04,38
2024-03-05,36
2024-03-06,22
2024-03-07,19
2024-03-08,30
2024-03-09,29
2024-03-10,33
2024-03-11,39
2024-03-12,43
2024-03-13,44
2024-03-14,44
2024-03-15,31
2024-03-16,37
2024-03-17,33
2024-03-18,29
2024-03-19,34
2024-03-20,34
2024-03-21,34
2024-03-22,42
2024-03-23,37
2024-03-24,40
2024-03-25,45
2024-03-26,38
2024-03-27,35
2024-03-28,43
2024-03-29,43
2024-03-30,26
2024-03-31,40
2024-04-01,38
2024-04-02,30
2024-04-03,31
2024-04-04,32
2024-04-05,36
2024-04-06,38
2024-04-07,41
2024-04-08,44
2024-04-09,47
2024-04-10,37
2024-04-11,35
2024-04-12,38
2024-04-13,45
2024-04-14,50
2024-04-15,47
2024-04-16,71
2024-04-17,48
2024-04-18,44
2024-04-19,37
2024-04-20,41
2024-04-21,33
2024-04-22,45
2024-04-23,50
2024-04-24,37
2024-04-25,31
2024-04-26,43
2024-04-27,36
2024-04-28,46
2024-04-29,47
2024-04-30,45
2024-05-01,54
2024-05-02,100
2024-05-03,58
2024-05-04,27
2024-05-05,32
2024-05-06,32
2024-05-07,43
2024-05-08,50
2024-05-09,27
2024-05-10,34
2024-05-11,28
2024-05-12,38
2024-05-13,48
2024-05-14,35
2024-05-15,42
2024-05-16,35
2024-05-17,33
2024-05-18,46
2024-05-19,44
2024-05-20,64
2024-05-21,84
2024-05-22,48
2024-05-23,50
2024-05-24,80
2024-05-25,44
2024-05-26,44
2024-05-27,47
2024-05-28,39
2024-05-29,34
2024-05-30,43
2024-05-31,58
2024-06-01,49
2024-06-02,39
2024-06-03,47
2024-06-04,41
2024-06-05,39
2024-06-06,43
2024-06-07,37
2024-06-08,40
2024-06-09,39
2024-06-10,23
2024-06-11,41
2024-06-12,58
2024-06-13,90
2024-06-14,48
2024-06-15,35
2024-06-16,49
2024-06-17,61
2024-06-18,46
2024-06-19,71
2024-06-20,87
2024-06-21,49
2024-06-22,100
2024-06-23,40
2024-06-24,36
2024-06-25,50
2024-06-26,49
2024-06-27,37
2024-06-28,44
2024-06-29,41
2024-06-30,36
2024-07-01,31
2024-07-02,40
2024-07-03,50
2024-07-04,44
2024-07-05,38
2024-07-06,47
2024-07-07,49
2024-07-08,90
2024-07-09,97
2024-07-10,44
2024-07-11,39
2024-07-12,50
2024-07-13,80
2024-07-14,50
2024-07-15,50
2024-07-16,50
2024-07-17,45
2024-07-18,38
2024-07-20,64
2024-07-21,74
2024-07-22,37
2024-07-19,47
2024-07-23,80
2024-07-24,71
2024-07-25,47
2024-07-26,47
2024-07-27,71
2024-07-28,129
2024-07-29,47
2024-07-30,44
2024-07-31,64
2024-08-01,50
2024-08-02,44
2024-08-03,45
2024-08-04,42
2024-08-05,77
2024-08-06,50
2024-08-07,26
2024-08-08,26
2024-08-09,44
2024-08-10,39
2024-08-11,44
2024-08-12,38
2024-08-13,31
2024-08-14,44
2024-08-15,49
2024-08-16,45
2024-08-17,44
2024-08-18,39
2024-08-19,25
2024-08-20,35
2024-08-21,34
2024-08-22,40
2024-08-23,80
2024-08-24,48
2024-08-25,71
2024-08-26,46
2024-08-27,100
2024-08-28,74
2024-08-29,71
2024-08-30,80
2024-08-31,44
2024-09-01,49
2024-09-02,31
2024-09-03,41
2024-09-04,47
2024-09-05,49
2024-09-06,71
2024-09-07,30
2024-09-08,39
2024-09-09,44
2024-09-10,50
2024-09-11,71
2024-09-12,64
2024-09-13,48
2024-09-14,64
2024-09-15,48
2024-09-16,49
2024-09-17,34
2024-09-18,29
2024-09-19,42
2024-09-20,50
2024-09-21,67
2024-09-22,48
2024-09-23,33
2024-09-24,23
2024-09-25,22
2024-09-26,30
2024-09-27,20
2024-09-28,26
2024-09-29,17
2024-09-30,17
2024-10-01,22
2024-10-02,33
2024-10-03,44
2024-10-04,54
2024-10-05,42
2024-10-06,61
2024-10-07,27
2024-10-08,41
2024-10-09,39
2024-10-10,24
2024-10-11,33
2024-10-12,41
2024-10-13,58
2024-10-14,33
2024-10-15,29
2024-10-16,29
2024-10-17,35
2024-10-18,38
2024-10-19,41
2024-10-20,50
2024-10-21,50
2024-10-22,45
2024-10-23,61
2024-10-24,34
2024-10-25,33
2024-10-26,40
2024-10-27,34
2024-10-28,36
2024-10-29,43
2024-10-30,49
2024-10-31,43
2024-11-01,31
2024-11-02,38
2024-11-03,39
2024-11-04,38
2024-11-05,36
2024-11-06,27
2024-11-07,31
2024-11-08,35
2024-11-09,32
2024-11-10,26
2024-11-11,31
2024-11-12,33
2024-11-13,36
2024-11-14,30
2024-11-15,23
2024-11-16,33
2024-11-17,25
2024-11-18,24
2024-11-19,24
2024-11-20,30
2024-11-21,24
2024-11-22,22
2024-11-23,24
2024-11-24,21
2024-11-25,15
